airtableId,missionId,availableFrom,availableUntil,minSalaryExpect,maxSalaryExpect,degreeSubject,status,missionCandidate,MissionCandidateHardSkills,missionCandidate,MissionCandidateLocations,missionCandidate,MissionCandidateLanguages
recxGylCDvomWbHxm,recGrGIFWaByaa5dg,,,,,,Waiting list,recxGylCDvomWbHxm,"digital-marketing,mobile-content",,,recxGylCDvomWbHxm,"en,hi,ur"
recxikRUSaV4bNivs,recWril35NdQ1pyCs,,,55000,,,Signed,,,,,recxikRUSaV4bNivs,"en,es,fr,zh"
recXJhcV7rnZHJPcA,recUwquxTAuaSpYwc,,,60000,70000,International Executive MBA,Rejected by CP,recXJhcV7rnZHJPcA,business-development,recXJhcV7rnZHJPcA,europe,recXJhcV7rnZHJPcA,"en,fa,fr,zh"
recxJwmb3KKfTCJtY,recA3Ye1PMACJlO1Z,,,,,,Rejected by CP,recxJwmb3KKfTCJtY,.com,recxJwmb3KKfTCJtY,asia/india,recxJwmb3KKfTCJtY,en
recxKJ4RWptHcqhpJ,recLaxiCREBzTpmDO,,,36000,,,Rejected by CP,recxKJ4RWptHcqhpJ,"administrative-assistance,communication,organization-skills,translation",,,recxKJ4RWptHcqhpJ,"en,fr,it"
recXl9QrD7GXcizr3,rec4HUudTcWwWYHm2,,,62,62,Génie informatique,Signed,recXl9QrD7GXcizr3,python,recXl9QrD7GXcizr3,europe,recXl9QrD7GXcizr3,"en,fr"
recxLb18HBnZPf6gu,recdN16e9aiTj0z3a,,,,,Business Administration and Management,Rejected by CP,recxLb18HBnZPf6gu,"office-365,outlook,sales-force-alignment",,,recxLb18HBnZPf6gu,"en,es,it,pt"
recxMsWeSLEvhuRTF,reciyBfDq6P4e5jEN,2023-03-01,,55000,55000,BA Linguistics,Screened by CP,recxMsWeSLEvhuRTF,"crypto,dao",,,recxMsWeSLEvhuRTF,"de,en,it,pt"
recxPry0ZAHbWKjZT,recCxmuaRimDj5fJh,,,65000,65000,Computer Science,Rejected by client,recxPry0ZAHbWKjZT,"angularjs,front-end-engineering-design,typescript",,,recxPry0ZAHbWKjZT,en
recXQDJdKIKQPTBOB,rec2Xnb1aA6Evh8id,,,65000,,,Rejected by CP,recXQDJdKIKQPTBOB,"graphql,javascript,react,react-native,ruby-on-rails,typescript",,,recXQDJdKIKQPTBOB,"en,es"
recxtE0R25knDrANp,rec5Vy4oVduUs4WKq,,,3500,,,Sent to Client,recxtE0R25knDrANp,"coaching,competition-law,leadership,market-research,marketing,retail-sales,sales",,,recxtE0R25knDrANp,"en,hu"
recXVGczkRoWKvXAM,recZzXqsiS77tAAcS,,,37000,,"Ingénierie d'Affaires",Rejected by CP,recXVGczkRoWKvXAM,crm,recXVGczkRoWKvXAM,europe/france/paris,recXVGczkRoWKvXAM,"en,fr"
recxvTp1IOlnHfo7R,recavhovBsS2p3eZO,,,24000,,,Rejected by CP,recxvTp1IOlnHfo7R,"sales,sales-growth",,,recxvTp1IOlnHfo7R,"en,ro"
recXxSfN5oCgH1RL8,recUwquxTAuaSpYwc,,,70000,,Master en Commerce International et Economie,Rejected by CP,recXxSfN5oCgH1RL8,business-development,recXxSfN5oCgH1RL8,europe,recXxSfN5oCgH1RL8,"en,fr,zh"
recXz8vHqTj5ltm6H,rec5J1KpQYUAeo0rW,,,65000,,International Business,Candidate not interested,recXz8vHqTj5ltm6H,"agriculture,sales-management,seed-production",recXz8vHqTj5ltm6H,europe/spain,recXz8vHqTj5ltm6H,"en,es,fr,pt"
recXzpV5SuUghIvKC,recdN16e9aiTj0z3a,,,,,Executive MBA,Rejected by client,recXzpV5SuUghIvKC,"agile-project-management,business-development,coaching,launch-experience,leadership,management,sales,training",,,recXzpV5SuUghIvKC,"en,es,fr,pt"
recY0TrzB7Q1rx7YJ,rect4fduNiqcXC123,,,,,,Rejected by CP,recY0TrzB7Q1rx7YJ,.com,recY0TrzB7Q1rx7YJ,europe,recY0TrzB7Q1rx7YJ,zh
recy5bCG0sGdW2pXX,recI8ZjHBtBdkYS21,,,,,,Rejected by CP,recy5bCG0sGdW2pXX,.com,,,recy5bCG0sGdW2pXX,en
recY8MrHytmjGRpyo,reco7sqp1LuUkyVRc,,,42,,,Screened by CP,recY8MrHytmjGRpyo,"design-build,ies-ve,iso-50001,labview,pack-office,powerbuilder,pvsyst",recY8MrHytmjGRpyo,worldwide,recY8MrHytmjGRpyo,"ar,en,fr"
recYcS1pLkMwDpaQK,recwMSrftJ7BbX5mZ,2023-04-03,,8500,10000,Master of Computer Applications ,Interview Process,recYcS1pLkMwDpaQK,"mysql,nosql,object-oriented-languages,python,windows-azure",,,recYcS1pLkMwDpaQK,"en,hi"
recygL44OHZEus6ih,rec1fLbPRArMKBz4D,,,48000,,,Rejected by client,recygL44OHZEus6ih,marketing,recygL44OHZEus6ih,europe/united-kingdom,recygL44OHZEus6ih,en
recygsz0SHlsIFQUk,rec7MvbTywFTvWryg,,,,,,Rejected by CP,,,,,recygsz0SHlsIFQUk,"el,en,fr"
recYJ5Z63VAXFN1i2,recAtcVMDz425qUT3,,,85000,,,Rejected by client,recYJ5Z63VAXFN1i2,"amazon-web-services-aws,apache-kafka,data-modeling,etl,python",,,recYJ5Z63VAXFN1i2,"en,hi"
recykJ0NMUJhDsYkG,recwMSrftJ7BbX5mZ,,,8000,,,Rejected by CP,recykJ0NMUJhDsYkG,"data-analysis,data-science,python,sql-azure",,,recykJ0NMUJhDsYkG,"en,hi"
recyLxQagPmXTKM8C,recMh3kDSANBvdJbu,,,,,,Sent to Client,recyLxQagPmXTKM8C,"java,python,ruby",,,recyLxQagPmXTKM8C,"en,hi"
recYM5lVFjkW4ZYqm,recql4vRdy52jvOWm,2023-02-12,2023-03-19,30000,35000,MBA ,Screened by CP,recYM5lVFjkW4ZYqm,"direct-sales,distribution-center-operations,leadership,negotiation,sales",recYM5lVFjkW4ZYqm,europe/united-kingdom,recYM5lVFjkW4ZYqm,"en,zh"
recyMFWrqwqY0ippK,recXsP0cgPHypy429,,,55000,,,Rejected by client,,,,,recyMFWrqwqY0ippK,"en,fr,zh"
recYmSheNBCbQywWq,rec6N2U5wJf7t3ySH,2023-03-16,,70000,,Mathematics and Computer Science,Rejected by CP,recYmSheNBCbQywWq,"2d-graphics,android-development,asp,asp.net,benchmarking,business-intelligence,business-objects,crm,crystal-reports,data-driven-instruction,decision-making,erp,etl,excel-models,intranet-portals,lotus-notes,microsoft-sql-server,mysql,olap,oracle-biee,php,programming,project-management,sap,seo,sql-server-management-studio,web-development",,,recYmSheNBCbQywWq,"en,es,fr"
recyQ75J4G1r6Rcrb,recMh3kDSANBvdJbu,,,,,,Sent to Client,recyQ75J4G1r6Rcrb,"maven,selenium",recyQ75J4G1r6Rcrb,asia/india,recyQ75J4G1r6Rcrb,"en,hi"
recySDgngpFa2L03g,recwMSrftJ7BbX5mZ,2023-04-03,,10000,12000,Bachelor of Engineering- Electrical Engineering,Rejected by CP,recySDgngpFa2L03g,"apache-spark,java,machine-learning,microsoft-sql-server,object-oriented-languages,python,scala,system-testing,test-cases",,,recySDgngpFa2L03g,"en,hi"
recYTF7AhYWiAlEX4,recZzXqsiS77tAAcS,,,35000,,,Rejected by client,recYTF7AhYWiAlEX4,pack-office,recYTF7AhYWiAlEX4,europe/france,recYTF7AhYWiAlEX4,"en,fr"
recYu3TXJwveZYD5J,recsld3DKqBhnW6rg,2023-04-17,2023-04-17,90000,95000,Bachelor of Technologyin Information Technology,Mission closed by client,recYu3TXJwveZYD5J,"big-data-analytics,kpi-dashboards,operations-management",,,recYu3TXJwveZYD5J,en
recYVnQbqm4o6Znvc,rec2Xnb1aA6Evh8id,,,60000,62000,Computer Software Engineering,Rejected by CP,recYVnQbqm4o6Znvc,"react,ruby-on-rails",recYVnQbqm4o6Znvc,europe/france,recYVnQbqm4o6Znvc,"ar,en"
recyWfea7Km4ucUli,recA3Ye1PMACJlO1Z,2023-03-08,,90000,,Informatique & Robotique,Interview Process,recyWfea7Km4ucUli,"amazon-web-services-aws,angularjs,node.js,postgresql,python,react,windows-azure",recyWfea7Km4ucUli,"europe,europe/france",recyWfea7Km4ucUli,"en,es,fr"
recYWhRgZYt9oZhIs,reczkFBZXTtSjNX96,,,600,700,,Rejected by CP,recYWhRgZYt9oZhIs,"business-analysis,fx-options,risk-analysis,sql-tuning",recYWhRgZYt9oZhIs,europe/france,recYWhRgZYt9oZhIs,en
recYx4Xfv14qYQrPw,recMh3kDSANBvdJbu,,,,,,Sent to Client,recYx4Xfv14qYQrPw,"agile-methodologies,java,jira,mysql,scrum,selenium",,,recYx4Xfv14qYQrPw,"en,hi"
recYYhn6xJN9fEudQ,recavhovBsS2p3eZO,,,20000,,,Rejected by CP,recYYhn6xJN9fEudQ,sales,,,recYYhn6xJN9fEudQ,ro
recZ21xxdPfMriUFo,recdN16e9aiTj0z3a,,,,,Marketing,Rejected by client,recZ21xxdPfMriUFo,"business-development,management,marketing,sales,strategic-thinking,team-leadership",,,recZ21xxdPfMriUFo,"en,es"
recZ2jSNlYiMCk9JB,recKmfrKT4uTpCS2x,,,,,Management and Marketing,Waiting list,recZ2jSNlYiMCk9JB,"branch-management,business,business-development,driving-license,marketing,sales",,,recZ2jSNlYiMCk9JB,"de,en,fr,pl"
recZ7NsGFgndyWG0m,recavhovBsS2p3eZO,,,,,management,Rejected by CP,recZ7NsGFgndyWG0m,"driving-license,management,marketing,sales,sales-management,team-management",,,recZ7NsGFgndyWG0m,"en,fr,rm,ru,uk"
reczbaoSMK08EcOaQ,recJHwegfLPOBlDmf,,,54000,0,,Interview Process,reczbaoSMK08EcOaQ,"energy,project-management,real-estate,sales",,,reczbaoSMK08EcOaQ,"en,fr"
reczBGyHnW85l57ZS,rec11F8d7djUmcYvT,,,24000,24000,Management of Sport,Rejected by client,reczBGyHnW85l57ZS,"sales,sales-growth,sales-management,salesforce.com",,,reczBGyHnW85l57ZS,"bg,en"
recZBupOMPuTuI66L,recBNbiMFDkK5SgOv,,,,,French/logistics/marketing,Rejected by CP,recZBupOMPuTuI66L,"crm,marketing,sales",recZBupOMPuTuI66L,"europe/belgium,europe/france,europe/luxembourg,europe/netherlands",recZBupOMPuTuI66L,"en,fr,zh"
reczDNTyLDRqBY700,recIa8aDuWkKPM8rx,,,50000,60000,Marketing et management,Rejected by CP,reczDNTyLDRqBY700,public-private-partnerships,reczDNTyLDRqBY700,europe/france,reczDNTyLDRqBY700,en
recZEEhRwiaH3sP6i,recUwquxTAuaSpYwc,2023-03-22,2023-04-09,100000,100000,- Lycée Florent Schmitt (rebaptisé : Alexandre DUMAS) de SAINT-CLOUD ,Rejected by CP,recZEEhRwiaH3sP6i,"field-research,ivd,leadership-development,mergers-amp-acquisitions,recruiting,start-up-ventures",,,recZEEhRwiaH3sP6i,"en,es,fr"
recZEHt6oePEdxE9c,rec7MvbTywFTvWryg,,,65000,,Informatique,Interview Process,recZEHt6oePEdxE9c,".net,amazon-web-services-aws,apis,end-to-end-testing,heroku,java,mongodb,mysql,postgresql,react,rspec,ruby,saas,typescript,user-interface",,,recZEHt6oePEdxE9c,"ar,en,fr"
recZfqXf7ooNueWB0,recusVqWSM8W4Os51,,,80000,,Backend developer,Sent to Client,recZfqXf7ooNueWB0,"c-c++-stl,css,git,html,javascript,php,programming",,,recZfqXf7ooNueWB0,"en,hu"
reczgBLhf4idlM5es,recAtcVMDz425qUT3,,,,90000,Microelectronics - Master of Science,Rejected by CP,reczgBLhf4idlM5es,"data-analysis,data-extraction,data-migration,data-modeling,data-science,data-sheets,data-warehouse-architecture,data-warehousing,databases,etl,etl-tools,information-retrieval,project-management,python,solution-architecture,spreadsheets",,,reczgBLhf4idlM5es,en
reczi1LPCLOdqO6r7,recMh3kDSANBvdJbu,,,8000,,,Rejected by CP,reczi1LPCLOdqO6r7,"c-c++-stl,data-visualization,html,java,python,sql-azure,sql-clr",,,reczi1LPCLOdqO6r7,"en,hi"
recZIFY5ZWbPtBh8X,recETHEgTGsGxaBPv,2023-07-03,,,,Spécialité management de la production,Sent to Client,recZIFY5ZWbPtBh8X,"technical-leadership,technical-support",recZIFY5ZWbPtBh8X,europe/france,recZIFY5ZWbPtBh8X,fr
recZiNQQF9lVBfTc5,recKmfrKT4uTpCS2x,,,,,Business Management,Waiting list,recZiNQQF9lVBfTc5,"business-management,communication,leadership,marketing-communications,sales,sales-management",,,recZiNQQF9lVBfTc5,"en,pl"
recZKEALYa5Ep0N69,recwMSrftJ7BbX5mZ,,,6500,,,Rejected by CP,recZKEALYa5Ep0N69,"test-automation,test-automation-framework",,,recZKEALYa5Ep0N69,en
reczKZ9PvzooZ3yPz,recONKansnIbXY6ij,,,40000,45000,,Mission closed by client,,,,,reczKZ9PvzooZ3yPz,"en,fr"
recZOcuqKu5jmeDqO,recAtcVMDz425qUT3,,,60000,,,Rejected by client,recZOcuqKu5jmeDqO,"amazon-web-services-aws,data-modeling,data-warehousing,etl,python",recZOcuqKu5jmeDqO,europe/united-kingdom,recZOcuqKu5jmeDqO,en
reczoL7mzirvkxpZX,recAczNwH7Yk3tM2z,,,2000,,,Rejected by CP,reczoL7mzirvkxpZX,react,,,reczoL7mzirvkxpZX,fr
reczP6LundDtHeOdo,recMh3kDSANBvdJbu,,,,,,Sent to Client,reczP6LundDtHeOdo,"agile-testing,java,jira,manual-testing,mysql,scrum,selenium",,,reczP6LundDtHeOdo,"en,hi"
reczs7KQezNWjPHZG,rec1fLbPRArMKBz4D,,,45000,48000,Business Administration,Rejected by client,reczs7KQezNWjPHZG,"driving-license,negotiation,sales-effectiveness,sales-management,sales-presentations,sales-process",,,reczs7KQezNWjPHZG,en
recZStGAZW7H0Z4Xz,recsld3DKqBhnW6rg,,,85000,86000,Bachelor Science in Computer Engineering,Mission closed by client,recZStGAZW7H0Z4Xz,"google-analytics,mysql,python,salesforce.com,tableau",,,recZStGAZW7H0Z4Xz,"ar,en"
reczvb1E0zCVisecD,recwMSrftJ7BbX5mZ,2023-03-31,,1500000,2500000,B.tech,Rejected by CP,reczvb1E0zCVisecD,"node.js,python,sql-plus",,,reczvb1E0zCVisecD,en
reczW4s46p9kUIoIw,recOLEbIR0xzdb1kT,2023-04-01,2023-06-27,52000,62000,Finance,Rejected by CP,reczW4s46p9kUIoIw,"finance,mergers-amp-acquisitions,strategic-growth-initiatives",reczW4s46p9kUIoIw,europe/france/paris,reczW4s46p9kUIoIw,"en,fr"
recZwhLIm4PU12YED,rec9B1Iwayh8YU3pc,2023-03-01,,,,,Sourced,,,,,recZwhLIm4PU12YED,"en,fr"
reczWMXCU0fsRhhvg,recavhovBsS2p3eZO,,,,,"International Relations and European Studies, RISE",Rejected by CP,reczWMXCU0fsRhhvg,"communication,driving-license,leadership,management,marketing,sales,target-marketing",,,reczWMXCU0fsRhhvg,"en,ro"
recZXW7lFdvDAS77u,rec5Vy4oVduUs4WKq,,,,,Marketing Major,Rejected by CP,recZXW7lFdvDAS77u,"exacttarget,office-365,salesforce.com,siebel,sql-tuning",recZXW7lFdvDAS77u,europe,recZXW7lFdvDAS77u,"de,en,hu"
reczYogN8KLKiB2ps,recsld3DKqBhnW6rg,2023-04-17,2023-04-17,95000,100000,BA in Business Management & Administration,Mission closed by client,reczYogN8KLKiB2ps,"business-analysis,data-analysis,market-research,operations-management,team-management",,,reczYogN8KLKiB2ps,en
